household_key,actual_churn_flag,p_churn_raw,p_churn_calibrated,predicted_churn,p_future_active,predicted_discounted_value_60d_if_active,predicted_expected_discounted_value_60d,annual_discount_rate,future_active_flag,future_revenue_60d,discounted_future_revenue_60d,risk_decile,value_decile,priority_segment,risk_rank,risk_value_score,risk_value_rank,expected_incremental_profit_conservative,profitable_to_treat_conservative,predicted_discounted_margin_60d_if_active_conservative,predicted_expected_discounted_margin_60d_conservative,expected_incremental_profit_base,profitable_to_treat_base,predicted_discounted_margin_60d_if_active_base,predicted_expected_discounted_margin_60d_base,expected_incremental_profit_optimistic,profitable_to_treat_optimistic,predicted_discounted_margin_60d_if_active_optimistic,predicted_expected_discounted_margin_60d_optimistic,profit_rank_base,priority_rank,priority_rank_source,recommended_treatment_action_base,business_decision_note_base,recommended_item_1,recommended_item_group_1,predicted_purchase_score_1,strongest_purchased_anchor_item_1,strongest_purchased_anchor_group_1,anchor_item_similarity_1,score_method_1,rule_group_1,discount_leakage_risk_1,recommended_item_2,recommended_item_group_2,predicted_purchase_score_2,strongest_purchased_anchor_item_2,strongest_purchased_anchor_group_2,anchor_item_similarity_2,score_method_2,rule_group_2,discount_leakage_risk_2,recommended_item_3,recommended_item_group_3,predicted_purchase_score_3,strongest_purchased_anchor_item_3,strongest_purchased_anchor_group_3,anchor_item_similarity_3,score_method_3,rule_group_3,discount_leakage_risk_3,offer_available_flag,recommendation_source,primary_offer_discount_leakage_risk
220,1,0.5194229,0.15151516,1,0.9722222222222222,84.54913245864839,82.20054544590815,0.08,1,34.37,34.1766775220276,3,7,High Risk - Low Value,593,12.810474996728619,1530,-4.923137154744179,False,16.909826491729678,16.44010908918163,-4.839869062540893,False,21.137283114662097,20.550136361477037,-4.692548595353962,False,25.364739737594515,24.660163633772445,1530,593,risk_rank_fallback_no_positive_base_profit,A/B test candidate only; not profitable under base assumptions,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",DELI MEATS,DELI,0.3238446237333811,CHEESES,DELI,0.5124038182012465,top_5_filtered_similarity_mean,,unknown,DINNER MXS:DRY,GROCERY,0.2920154451100905,MEAT - SHELF STABLE,GROCERY,0.3028661333919106,top_5_filtered_similarity_mean,A_campaign_ready,low,VEGETABLES - ALL OTHERS,PRODUCE,0.2658723770218125,ONIONS,PRODUCE,0.2955328305042752,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
2201,1,0.5019311,0.15151516,1,0.47368421052631576,24.440836673788155,11.577238424425968,0.08,0,0.0,0.0,3,10,High Risk - Low Value,594,3.703157182148765,2007,-4.9777810582728454,False,4.8881673347576315,2.3154476848851937,-4.9537105352231405,False,6.110209168447039,2.894309606106492,-4.911124226262691,False,7.332251002136446,3.47317152732779,2007,594,risk_rank_fallback_no_positive_base_profit,A/B test candidate only; not profitable under base assumptions,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",BAKED BREAD/BUNS/ROLLS,GROCERY,0.3547124852655783,FLUID MILK PRODUCTS,GROCERY,0.4796043164210295,top_5_filtered_similarity_mean,,unknown,BEEF,MEAT,0.2634209520293907,FLUID MILK PRODUCTS,GROCERY,0.3535574450114341,top_5_filtered_similarity_mean,A_campaign_ready,low,LUNCHMEAT,MEAT-PCKGD,0.233387391273642,FLUID MILK PRODUCTS,GROCERY,0.2993016867408901,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
2206,0,0.507393,0.15151516,1,0.9444444444444444,90.15688307879998,85.14816735219998,0.08,1,147.67,146.8734355569061,3,7,High Risk - Low Value,595,13.66013420692189,1467,-4.918039199796377,False,18.031376615759996,17.029633470439997,-4.829248322413476,False,22.539220769699995,21.287041838049994,-4.672156773995966,False,27.047064923639994,25.54445020565999,1467,595,risk_rank_fallback_no_positive_base_profit,A/B test candidate only; not profitable under base assumptions,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",BEEF,MEAT,0.3581789476862284,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3997660674090124,top_5_filtered_similarity_mean,A_campaign_ready,low,TROPICAL FRUIT,PRODUCE,0.3341009717543916,FLUID MILK PRODUCTS,GROCERY,0.377251208615489,top_5_filtered_similarity_mean,,unknown,DRY NOODLES/PASTA,GROCERY,0.3268784052925564,PASTA SAUCE,GROCERY,0.5010828360778531,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,low
2230,0,0.4932035,0.15151516,1,0.9444444444444444,96.87469557250121,91.49276804069558,0.08,1,88.42,88.32493668458856,3,7,High Risk - Low Value,596,14.677984615089715,1415,-4.911932097722757,False,19.374939114500243,18.298553608139116,-4.816525192311379,False,24.218673893125302,22.873192010173895,-4.647728363824552,False,29.06240867175036,27.447830412208674,1415,596,risk_rank_fallback_no_positive_base_profit,A/B test candidate only; not profitable under base assumptions,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",DELI MEATS,DELI,0.3238446237333811,CHEESES,DELI,0.5124038182012465,top_5_filtered_similarity_mean,,unknown,TOMATOES,PRODUCE,0.2800155158374485,VEGETABLES SALAD,PRODUCE,0.3217203886769275,top_5_filtered_similarity_mean,,unknown,MARGARINES,GROCERY,0.2529764303689401,CHEESE,GROCERY,0.273195535950846,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
225,0,0.49741444,0.15151516,1,0.9696969696969697,98.36384727101778,95.38312462644149,0.08,1,44.38,44.168069720440634,3,7,High Risk - Low Value,597,14.903613667043768,1404,-4.910578323494246,False,19.672769454203557,19.076624925288296,-4.813704829161953,False,24.590961817754444,23.84578115661037,-4.642313266494441,False,29.50915418130533,28.614937387932446,1404,597,risk_rank_fallback_no_positive_base_profit,A/B test candidate only; not profitable under base assumptions,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",TROPICAL FRUIT,PRODUCE,0.3256148474533174,FLUID MILK PRODUCTS,GROCERY,0.377251208615489,top_5_filtered_similarity_mean,,unknown,REFRGRATD JUICES/DRNKS,GROCERY,0.2907590494067334,FLUID MILK PRODUCTS,GROCERY,0.3483265945723694,top_5_filtered_similarity_mean,,unknown,DELI MEATS,DELI,0.2627207807279318,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3380404700364719,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
2250,0,0.5091185,0.15151516,1,0.9722222222222222,152.8620649210841,148.615896451054,0.08,1,121.18,120.23416546426873,3,6,High Risk - Low Value,598,23.160919617686158,911,-4.861034490835716,False,30.572412984216825,29.7231792902108,-4.710488504778923,False,38.21551623027103,37.1539741127635,-4.444137920633699,False,45.85861947632523,44.5847689353162,911,598,risk_rank_fallback_no_positive_base_profit,A/B test candidate only; not profitable under base assumptions,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",DRY NOODLES/PASTA,GROCERY,0.334019370367964,PASTA SAUCE,GROCERY,0.5010828360778531,top_5_filtered_similarity_mean,,unknown,VEGETABLES - ALL OTHERS,PRODUCE,0.275401356376131,ONIONS,PRODUCE,0.2955328305042752,top_5_filtered_similarity_mean,,unknown,FROZEN MEAT,MEAT-PCKGD,0.2066536386460709,FROZEN PIZZA,GROCERY,0.2228097770077094,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
2258,0,0.51949084,0.15151516,1,0.9722222222222222,102.17493277437835,99.33674019731228,0.08,1,222.13,219.58799133118544,3,7,High Risk - Low Value,599,15.481050881731612,1359,-4.90711370041908,False,20.43498655487567,19.867348039462456,-4.806486863978355,False,25.543733193594587,24.83418504932807,-4.628454773128972,False,30.652479832313503,29.801022059193684,1359,599,risk_rank_fallback_no_positive_base_profit,A/B test candidate only; not profitable under base assumptions,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",VEGETABLES - SHELF STABLE,GROCERY,0.3370680022162481,BEEF,MEAT,0.3580404335386208,top_5_filtered_similarity_mean,A_campaign_ready,low,CHICKEN,MEAT,0.243666386540921,BEEF,MEAT,0.2856478769962882,top_5_filtered_similarity_mean,,unknown,DINNER SAUSAGE,MEAT-PCKGD,0.2163678882242317,BAKED BREAD/BUNS/ROLLS,GROCERY,0.2412654476218795,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,low
2273,0,0.51949084,0.15151516,1,0.9722222222222222,112.72715465889932,109.59584480726323,0.08,1,136.04,134.98261117579338,3,7,High Risk - Low Value,600,17.0798724270349,1248,-4.897520771736911,False,22.545430931779865,21.919168961452648,-4.786501594662064,False,28.18178866472483,27.39896120181581,-4.590083055452042,False,33.81814639766979,32.87875344217897,1248,600,risk_rank_fallback_no_positive_base_profit,A/B test candidate only; not profitable under base assumptions,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",PASTA SAUCE,GROCERY,0.3164439990695901,DRY NOODLES/PASTA,GROCERY,0.5010828360778531,top_5_filtered_similarity_mean,,unknown,DELI MEATS,DELI,0.2688785464326188,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3380404700364719,top_5_filtered_similarity_mean,,unknown,BACON,MEAT-PCKGD,0.2458821229282068,EGGS,GROCERY,0.2782867893324901,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
2283,0,0.47392398,0.15151516,1,0.5882352941176471,113.95263480110904,67.03096164771121,0.08,1,182.2,180.98133900737588,3,8,High Risk - Low Value,601,17.265551241994274,1233,-4.896406698915634,False,22.79052696022181,13.406192329542243,-4.784180609475071,False,28.48815870027726,16.757740411927802,-4.585626763824537,False,34.18579044033271,20.10928849431336,1233,601,risk_rank_fallback_no_positive_base_profit,A/B test candidate only; not profitable under base assumptions,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",DRY NOODLES/PASTA,GROCERY,0.334019370367964,PASTA SAUCE,GROCERY,0.5010828360778531,top_5_filtered_similarity_mean,,unknown,CHEESES,DELI,0.2756888968181451,DELI MEATS,DELI,0.5124038182012465,top_5_filtered_similarity_mean,,unknown,VEGETABLES - ALL OTHERS,PRODUCE,0.2749299696147994,ONIONS,PRODUCE,0.2955328305042752,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
2288,0,0.48958477,0.15151516,1,0.9912280701754386,120.90082324791312,119.84028971065072,0.08,1,60.99,60.43050884670635,3,6,High Risk - Low Value,602,18.318307098642187,1169,-4.890090164164007,False,24.180164649582625,23.968057942130145,-4.771021161266972,False,30.22520581197828,29.96007242766268,-4.560360622876727,False,36.27024697437393,35.95208691319522,1169,602,risk_rank_fallback_no_positive_base_profit,A/B test candidate only; not profitable under base assumptions,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",PASTA SAUCE,GROCERY,0.3164439990695901,DRY NOODLES/PASTA,GROCERY,0.5010828360778531,top_5_filtered_similarity_mean,,unknown,PORK,MEAT,0.2479123664164924,BEEF,MEAT,0.3058265786268862,top_5_filtered_similarity_mean,,unknown,VEGETABLES SALAD,PRODUCE,0.2436765080727091,TOMATOES,PRODUCE,0.3217203886769275,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
2293,0,0.4932035,0.15151516,1,0.9444444444444444,201.26692533270452,190.0854294808876,0.08,1,393.62,390.3303561159441,3,5,High Risk - Low Value,603,30.494989595594895,637,-4.817030073673097,False,40.25338506654091,38.01708589617752,-4.618812630055064,False,50.31673133317613,47.5213573702219,-4.268120238459057,False,60.38007759981135,57.02562884426628,637,603,risk_rank_fallback_no_positive_base_profit,A/B test candidate only; not profitable under base assumptions,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",BEEF,MEAT,0.3449146338019112,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3997660674090124,top_5_filtered_similarity_mean,A_campaign_ready,low,VEGETABLES - SHELF STABLE,GROCERY,0.3281337598370634,BEANS - CANNED GLASS & MW,GROCERY,0.3400501483841249,top_5_filtered_similarity_mean,A_campaign_ready,low,DELI MEATS,DELI,0.3238446237333811,CHEESES,DELI,0.5124038182012465,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,low
2299,0,0.4932035,0.15151516,1,0.9722222222222222,224.48106614112936,218.24548097054245,0.08,1,286.76,284.8969550633892,3,4,High Risk - Low Value,604,34.01228376230098,540,-4.795926309970051,False,44.896213228225875,43.649096194108495,-4.574846452971237,False,56.12026653528234,54.56137024263561,-4.1837051771609195,False,67.3443198423388,65.47364429116273,540,604,risk_rank_fallback_no_positive_base_profit,A/B test candidate only; not profitable under base assumptions,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",PORK,MEAT,0.2479123664164924,BEEF,MEAT,0.3058265786268862,top_5_filtered_similarity_mean,,unknown,FRZN VEGETABLE/VEG DSH,GROCERY,0.2244938348982781,CHEESE,GROCERY,0.231295065566359,top_5_filtered_similarity_mean,,unknown,MUSHROOMS,PRODUCE,0.1777659751973231,ONIONS,PRODUCE,0.1973996272819843,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
2302,1,0.5042406,0.15151516,1,1.0,201.15528182753104,201.15528182753104,0.08,1,277.61,276.3673730109276,3,5,High Risk - Low Value,605,30.47807391248873,638,-4.817131567765495,False,40.23105636550621,40.23105636550621,-4.619024076093891,False,50.28882045688276,50.28882045688276,-4.268526214859843,False,60.34658454825931,60.34658454825931,638,605,risk_rank_fallback_no_positive_base_profit,A/B test candidate only; not profitable under base assumptions,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",DELI MEATS,DELI,0.3238446237333811,CHEESES,DELI,0.5124038182012465,top_5_filtered_similarity_mean,,unknown,BEANS - CANNED GLASS & MW,GROCERY,0.2548864919779444,VEGETABLES - SHELF STABLE,GROCERY,0.3400501483841249,top_5_filtered_similarity_mean,,unknown,FROZEN MEAT,MEAT-PCKGD,0.2066536386460709,FROZEN PIZZA,GROCERY,0.2228097770077094,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
231,0,0.4994555,0.15151516,1,0.29591804068886773,52.646721529903836,15.579114683821572,0.08,0,0.0,0.0,3,10,High Risk - Low Value,606,7.976776227105819,1822,-4.95213934557923,False,10.529344305980768,3.1158229367643147,-4.9002902971611775,False,13.161680382475959,3.894778670955393,-4.8085573676075954,False,15.79401645897115,4.6737344051464715,1822,606,risk_rank_fallback_no_positive_base_profit,A/B test candidate only; not profitable under base assumptions,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",DRY NOODLES/PASTA,GROCERY,0.334019370367964,PASTA SAUCE,GROCERY,0.5010828360778531,top_5_filtered_similarity_mean,,unknown,CHEESES,DELI,0.2756888968181451,DELI MEATS,DELI,0.5124038182012465,top_5_filtered_similarity_mean,,unknown,POTATOES,PRODUCE,0.2621126410938427,BEEF,MEAT,0.2863332507481838,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
2311,0,0.4932035,0.15151516,1,0.9722222222222222,65.48918278995677,63.67003882356908,0.08,1,35.57,35.178852710159696,3,8,High Risk - Low Value,607,9.92260374874038,1710,-4.940464381167051,False,13.097836557991355,12.734007764713816,-4.8759674531407455,False,16.372295697489193,15.91750970589227,-4.761857506370737,False,19.646754836987032,19.101011647070724,1710,607,risk_rank_fallback_no_positive_base_profit,A/B test candidate only; not profitable under base assumptions,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",DRY BN/VEG/POTATO/RICE,GROCERY,0.2738456439392192,VEGETABLES - SHELF STABLE,GROCERY,0.3098131037514412,top_5_filtered_similarity_mean,,unknown,VEGETABLES - ALL OTHERS,PRODUCE,0.2658723770218125,ONIONS,PRODUCE,0.2955328305042752,top_5_filtered_similarity_mean,,unknown,CHICKEN,MEAT,0.2482307303734491,BEEF,MEAT,0.2856478769962882,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
2316,1,0.4983843,0.15151516,1,0.5882352941176471,29.908510176782027,17.593241280460017,0.08,0,0.0,0.0,3,10,High Risk - Low Value,608,4.531592586079559,1972,-4.972810446154791,False,5.981702035356406,3.5186482560920034,-4.943355092674006,False,7.477127544195507,4.398310320115004,-4.891241776262822,False,8.972553053034607,5.277972384138005,1972,608,risk_rank_fallback_no_positive_base_profit,A/B test candidate only; not profitable under base assumptions,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",SOFT DRINKS,GROCERY,0.3450051955963799,BAG SNACKS,GROCERY,0.3745399682866184,top_5_filtered_similarity_mean,,unknown,CHEESES,DELI,0.2756888968181451,DELI MEATS,DELI,0.5124038182012465,top_5_filtered_similarity_mean,,unknown,SALAD MIX,PRODUCE,0.2596620162630081,SALD DRSNG/SNDWCH SPRD,GROCERY,0.274255010228644,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
2341,1,0.5147449,0.15151516,1,0.9912280701754386,326.9043134567476,324.0367317597586,0.08,1,138.37,137.30470441803644,3,3,High Risk - High Value,609,49.530958060493234,238,-4.702814269904243,False,65.38086269134952,64.80734635195172,-4.380863024243834,False,81.7260783641869,81.00918293993965,-3.8112569882809604,False,98.07129403702429,97.21101952792758,238,609,risk_rank_fallback_no_positive_base_profit,A/B test candidate only; not profitable under base assumptions,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",DELI MEATS,DELI,0.2688785464326188,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3380404700364719,top_5_filtered_similarity_mean,,unknown,MEAT - MISC,MEAT-PCKGD,0.2009877190376639,BAKED BREAD/BUNS/ROLLS,GROCERY,0.219924990855053,top_5_filtered_similarity_mean,,unknown,MISC. DAIRY,GROCERY,0.1942780539294925,HISPANIC,GROCERY,0.229704627652746,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
2347,0,0.49309945,0.15151516,1,0.9722222222222222,127.77887102594394,124.22945794188995,0.08,1,537.21,533.5889587324749,3,6,High Risk - Low Value,610,19.360435580916825,1116,-4.8838373936547,False,25.55577420518879,24.84589158837799,-4.75799455523854,False,31.944717756485986,31.057364485472487,-4.535349538917796,False,38.33366130778318,37.268837382566986,1116,610,risk_rank_fallback_no_positive_base_profit,A/B test candidate only; not profitable under base assumptions,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",TOMATOES,PRODUCE,0.2800155158374485,VEGETABLES SALAD,PRODUCE,0.3217203886769275,top_5_filtered_similarity_mean,,unknown,BEANS - CANNED GLASS & MW,GROCERY,0.2502438584895924,VEGETABLES - SHELF STABLE,GROCERY,0.3400501483841249,top_5_filtered_similarity_mean,,unknown,CHICKEN,MEAT,0.2482307303734491,BEEF,MEAT,0.2856478769962882,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
2358,0,0.49558157,0.15151516,1,1.0,123.20711108146082,123.20711108146082,0.08,1,85.28,84.56133291554336,3,6,High Risk - Low Value,611,18.66774465959377,1153,-4.887993538927171,False,24.641422216292167,24.641422216292167,-4.766653191755078,False,30.801777770365206,30.801777770365206,-4.551974121285015,False,36.96213332443825,36.96213332443825,1153,611,risk_rank_fallback_no_positive_base_profit,A/B test candidate only; not profitable under base assumptions,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",BAG SNACKS,GROCERY,0.3548738101246966,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3899231437647368,top_5_filtered_similarity_mean,,unknown,LUNCHMEAT,MEAT-PCKGD,0.3030330681114809,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3602845074558083,top_5_filtered_similarity_mean,,unknown,VEGETABLES - ALL OTHERS,PRODUCE,0.2658723770218125,ONIONS,PRODUCE,0.2955328305042752,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
2379,0,0.50046015,0.15151516,1,0.9722222222222222,100.59045048509667,97.7962713049551,0.08,1,180.27,179.37632607434955,3,7,High Risk - Low Value,612,15.240977800443288,1381,-4.908554138818269,False,20.118090097019333,19.559254260991022,-4.809487777494459,False,25.147612621274167,24.449067826238775,-4.634216527168432,False,30.177135145529,29.338881391486527,1381,612,risk_rank_fallback_no_positive_base_profit,A/B test candidate only; not profitable under base assumptions,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",REFRGRATD JUICES/DRNKS,GROCERY,0.2934740440297717,FLUID MILK PRODUCTS,GROCERY,0.3483265945723694,top_5_filtered_similarity_mean,,unknown,ONIONS,PRODUCE,0.2831766330037848,PEPPERS-ALL,PRODUCE,0.3075117366367512,top_5_filtered_similarity_mean,,unknown,BACON,MEAT-PCKGD,0.2458821229282068,EGGS,GROCERY,0.2782867893324901,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
2388,0,0.51677114,0.15151516,1,0.9722222222222222,122.7735900999714,119.36321259719442,0.08,1,180.16,178.964845754007,3,6,High Risk - Low Value,613,18.602059660440837,1156,-4.888387648897864,False,24.554718019994283,23.872642519438884,-4.7674742542444895,False,30.69339752499285,29.840803149298605,-4.553550561288911,False,36.83207702999142,35.808963779158326,1156,613,risk_rank_fallback_no_positive_base_profit,A/B test candidate only; not profitable under base assumptions,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",TROPICAL FRUIT,PRODUCE,0.3341009717543916,FLUID MILK PRODUCTS,GROCERY,0.377251208615489,top_5_filtered_similarity_mean,,unknown,CHEESES,DELI,0.2732057025044946,DELI MEATS,DELI,0.5124038182012465,top_5_filtered_similarity_mean,,unknown,COOKIES/CONES,GROCERY,0.2570404838344838,BAKED BREAD/BUNS/ROLLS,GROCERY,0.2701127294036504,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
239,0,0.5096377,0.15151516,1,0.9912280701754386,430.9379729543435,427.1578152968492,0.08,1,740.04,735.2014602431786,3,2,High Risk - High Value,614,65.29363421171149,108,-4.608238218810267,False,86.1875945908687,85.43156305936985,-4.1838295723536065,False,107.73449323858587,106.7894538242123,-3.4329527548383885,False,129.28139188630303,128.14734458905477,108,614,risk_rank_fallback_no_positive_base_profit,A/B test candidate only; not profitable under base assumptions,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",PASTA SAUCE,GROCERY,0.3199410163759696,DRY NOODLES/PASTA,GROCERY,0.5010828360778531,top_5_filtered_similarity_mean,,unknown,MUSHROOMS,PRODUCE,0.1777659751973231,ONIONS,PRODUCE,0.1973996272819843,top_5_filtered_similarity_mean,,unknown,SEAFOOD - MISC,SEAFOOD-PCKGD,0.0686841015332522,SEAFOOD - FROZEN,SEAFOOD-PCKGD,0.1783682360397974,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
2390,1,0.51949084,0.15151516,1,0.7916666666666666,70.20953587289775,55.58254923271071,0.08,0,0.0,0.0,3,8,High Risk - Low Value,615,10.637808782621965,1665,-4.936173151227532,False,14.04190717457955,11.116509846542144,-4.867027390217226,False,17.552383968224436,13.895637308177678,-4.7446925852938096,False,21.062860761869324,16.674764769813212,1665,615,risk_rank_fallback_no_positive_base_profit,A/B test candidate only; not profitable under base assumptions,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",EGGS,GROCERY,0.3376697066701287,FLUID MILK PRODUCTS,GROCERY,0.3929214210952837,top_5_filtered_similarity_mean,,unknown,TROPICAL FRUIT,PRODUCE,0.3341009717543916,FLUID MILK PRODUCTS,GROCERY,0.377251208615489,top_5_filtered_similarity_mean,,unknown,PORK,MEAT,0.2479123664164924,BEEF,MEAT,0.3058265786268862,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
2394,0,0.50679785,0.15151516,1,0.9696969696969697,59.03128079587481,57.24245410509072,0.08,1,59.79,59.47465652499738,3,8,High Risk - Low Value,616,8.944133720476374,1758,-4.9463352009757715,False,11.806256159174962,11.448490821018146,-4.888198328494045,False,14.757820198968702,14.31061352627268,-4.785340787409937,False,17.709384238762443,17.172736231527217,1758,616,risk_rank_fallback_no_positive_base_profit,A/B test candidate only; not profitable under base assumptions,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",COLD CEREAL,GROCERY,0.3275718847560894,FLUID MILK PRODUCTS,GROCERY,0.4036067148908331,top_5_filtered_similarity_mean,A_campaign_ready,low,ONIONS,PRODUCE,0.2772355152941984,PEPPERS-ALL,PRODUCE,0.3075117366367512,top_5_filtered_similarity_mean,,unknown,DELI MEATS,DELI,0.2688785464326188,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3380404700364719,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,low
2395,1,0.49542165,0.15151516,1,0.9912280701754386,411.39042669640344,407.7817387429262,0.08,1,650.31,648.0699906492727,3,2,High Risk - High Value,617,62.331884690423266,130,-4.626008714845692,False,82.2780853392807,81.55634774858525,-4.220851441369709,False,102.84760667410086,101.94543468573156,-3.50403474444161,False,123.41712800892103,122.33452162287786,130,617,risk_rank_fallback_no_positive_base_profit,A/B test candidate only; not profitable under base assumptions,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",CHEESES,DELI,0.2756888968181451,DELI MEATS,DELI,0.5124038182012465,top_5_filtered_similarity_mean,,unknown,BACON,MEAT-PCKGD,0.2488796177918003,EGGS,GROCERY,0.2782867893324901,top_5_filtered_similarity_mean,,unknown,DRY SAUCES/GRAVY,GROCERY,0.2282555852757665,VEGETABLES - SHELF STABLE,GROCERY,0.2863911092185076,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
2399,0,0.48954487,0.15151516,1,0.47368421052631576,26.327195031083015,12.470776593670902,0.08,1,36.23,36.103926034884154,3,10,High Risk - Low Value,618,3.9889690629840255,1994,-4.9760661870932426,False,5.265439006216603,2.4941553187341805,-4.9501378867126995,False,6.581798757770754,3.1176941484177254,-4.904264741017236,False,7.8981585093249045,3.7412329781012703,1994,618,risk_rank_fallback_no_positive_base_profit,A/B test candidate only; not profitable under base assumptions,"No positive expected profit under base scenario; use risk/risk-value ranking for A/B test candidate selection, not auto-targeting.",CHEESE,GROCERY,0.3871789231919197,BAKED BREAD/BUNS/ROLLS,GROCERY,0.4500893368435206,top_5_filtered_similarity_mean,,unknown,BEEF,MEAT,0.3429239564397435,BAKED BREAD/BUNS/ROLLS,GROCERY,0.3997660674090124,top_5_filtered_similarity_mean,A_campaign_ready,low,TROPICAL FRUIT,PRODUCE,0.3018536685922451,FLUID MILK PRODUCTS,GROCERY,0.377251208615489,top_5_filtered_similarity_mean,,unknown,True,M3_RecSys_personalized_voucher,unknown
