household_key,is_treated,propensity_score,propensity_logit,common_support_flag,treatment_source,treatment_cutoff_day,p_churn_calibrated,predicted_discounted_value_60d_if_active,risk_decile,priority_segment,risk_rank
1488,1,0.55645320812209,0.22677978263071863,True,Heavy_Promo_User,651,0.1065023977486515,279.6388576266592,5,Low Risk - Low Value,1076
1489,0,0.2604489970780371,-1.0436361957847378,True,Light/No_Promo_User,651,0.0906966092924446,1122.194340969262,7,Low Risk - High Value,1661
149,0,0.6293603615851534,0.5294737390109402,True,Light/No_Promo_User,651,0.0719560253113858,800.6291217811446,10,Low Risk - High Value,2285
1490,0,0.20247493725413995,-1.370897148565122,True,Light/No_Promo_User,651,0.0961408894896657,375.2989317242425,6,Low Risk - High Value,1402
1491,0,0.27010862679065806,-0.9940715197115468,True,Light/No_Promo_User,651,0.113108948085871,494.5673888189367,4,Low Risk - High Value,934
1492,0,0.25019784781261073,-1.0975573785185522,True,Light/No_Promo_User,651,0.0918335025722597,114.18406458618564,7,Low Risk - Low Value,1605
1493,1,0.33485350500340805,-0.6863141719379166,True,Heavy_Promo_User,651,0.0587714082952507,61.71774297575508,10,Low Risk - Low Value,2410
1494,0,0.45071558112113713,-0.19777987449800905,True,Light/No_Promo_User,651,0.073083999275492,229.92837711539715,10,Low Risk - Low Value,2262
1495,0,0.21776136112943895,-1.2787600693100871,True,Light/No_Promo_User,651,0.1173745669313872,173.7043417488339,4,Low Risk - Low Value,864
1496,1,0.4467809953577017,-0.21368542193690068,True,Heavy_Promo_User,651,0.2844979791246168,93.29737387886988,1,High Risk - Low Value,97
1497,0,0.2475653853305535,-1.111639371770812,True,Light/No_Promo_User,651,0.2478075680647079,100.65040593241586,1,High Risk - Low Value,218
1498,1,0.3251512772140249,-0.7301980089802037,True,Heavy_Promo_User,651,0.1413850130651731,72.94603860092626,3,High Risk - Low Value,601
1499,0,0.324684614236382,-0.7323255264836896,True,Light/No_Promo_User,651,0.1348112851671024,161.35983000057615,3,High Risk - Low Value,634
15,0,0.1664196910420818,-1.6112171920531106,True,Light/No_Promo_User,651,0.0927659157881894,95.3341824431818,7,Low Risk - Low Value,1551
150,0,0.09863597119854535,-2.2124731890017655,True,Light/No_Promo_User,651,0.0947252567581736,67.84653141658046,6,Low Risk - Low Value,1464
1500,0,0.1770953104709454,-1.5361523204951002,True,Light/No_Promo_User,651,0.1020651818785369,145.04394296606068,5,Low Risk - Low Value,1211
1501,0,0.4209182791821124,-0.3190049052884783,True,Light/No_Promo_User,651,0.0748174579333929,493.570349729453,9,Low Risk - High Value,2208
1502,1,0.39163498940467173,-0.44044479168066336,True,Heavy_Promo_User,651,0.150313403907984,208.5237207811325,3,High Risk - Low Value,543
1503,0,0.0954419723264398,-2.248928014005643,True,Light/No_Promo_User,651,0.0536736931276704,34.11341306867963,10,Low Risk - Low Value,2455
1504,0,0.18451091389302254,-1.4860794232794237,True,Light/No_Promo_User,651,0.2901320076769372,42.01670089435631,1,High Risk - Low Value,66
1505,1,0.537021278157704,0.1483566219675489,True,Heavy_Promo_User,651,0.0800674890602148,229.107995372672,9,Low Risk - Low Value,2055
1506,0,0.23848797183766526,-1.160987091054662,True,Light/No_Promo_User,651,0.0932941730923542,256.493033946171,7,Low Risk - Low Value,1530
1507,1,0.3888802387947536,-0.45202152168896087,True,Heavy_Promo_User,651,0.0543517548950055,209.4228527679508,10,Low Risk - Low Value,2448
1508,1,0.21338629551715246,-1.3046331651644028,True,Heavy_Promo_User,651,0.1094100359448613,118.39801198153305,5,Low Risk - Low Value,1006
1509,0,0.34935386908995136,-0.6218805566575942,True,Light/No_Promo_User,651,0.0872900975728149,487.1214933648412,8,Low Risk - High Value,1814
151,1,0.21068351337598085,-1.320810293310283,True,Heavy_Promo_User,651,0.1018363736494515,95.97951589332736,5,Low Risk - Low Value,1216
1510,0,0.016347490583242107,-4.097198289430162,False,Light/No_Promo_User,651,0.1033321581815003,801.9337593924215,5,Low Risk - High Value,1169
1511,0,0.27372324423644906,-0.9758136100650215,True,Light/No_Promo_User,651,0.0973570282235079,288.65967710416027,6,Low Risk - High Value,1363
1512,0,0.17908947162874708,-1.5225286022094708,True,Light/No_Promo_User,651,0.1601138549626854,82.23982792408563,2,High Risk - Low Value,438
1513,0,0.17981686709850833,-1.5175887201558005,True,Light/No_Promo_User,651,0.1612027360275591,99.1404390493804,2,High Risk - Low Value,431
1514,1,0.4373587054357201,-0.25188859824095194,True,Heavy_Promo_User,651,0.1506648798519337,185.0014889550316,3,High Risk - Low Value,538
1515,1,0.34263500058278595,-0.6515736765635225,True,Heavy_Promo_User,651,0.0960494241409752,482.0377908504728,6,Low Risk - High Value,1410
1516,0,0.1653697915638732,-1.618804635370755,True,Light/No_Promo_User,651,0.291719184983987,28.98332811789764,1,High Risk - Low Value,55
1517,1,0.39367238628129636,-0.4319014001822323,True,Heavy_Promo_User,651,0.1318039494543977,308.6101618271176,3,High Risk - High Value,665
1518,0,0.2619837776854382,-1.0356832212019358,True,Light/No_Promo_User,651,0.1517746015747626,83.87867185430969,3,High Risk - Low Value,528
1519,1,0.658177736798518,0.655184107834051,True,Heavy_Promo_User,651,0.0464030642206858,340.1354463023206,10,Low Risk - High Value,2497
152,1,0.29254011640140953,-0.8830791189243743,True,Heavy_Promo_User,651,0.1002536547990095,105.67101405644765,6,Low Risk - Low Value,1268
1520,1,0.3064789920125952,-0.8166323205264215,True,Heavy_Promo_User,651,0.0963903839570809,224.054032237647,6,Low Risk - Low Value,1399
1521,0,0.20289712772480492,-1.368284654214503,True,Light/No_Promo_User,651,0.0539331175992504,55.04692790810794,10,Low Risk - Low Value,2452
1522,0,0.2810520809115579,-0.9392489264112197,True,Light/No_Promo_User,651,0.1443797752880127,142.23796133137947,3,High Risk - Low Value,581
1523,0,0.19940024881193383,-1.3900470304465562,True,Light/No_Promo_User,651,0.2621810815913343,55.61202568250445,1,High Risk - Low Value,169
1524,1,0.6156301620382351,0.4710411881502921,True,Heavy_Promo_User,651,0.1513745586391964,174.5309382967432,3,High Risk - Low Value,533
1525,0,0.25559136563072216,-1.0690101826544787,True,Light/No_Promo_User,651,0.0543366382545038,242.23073937695585,10,Low Risk - Low Value,2449
1526,0,0.18460412742829982,-1.4854600479421611,True,Light/No_Promo_User,651,0.1061998477507346,235.6393971255144,5,Low Risk - Low Value,1083
1527,0,0.5670087385835263,0.26965716926024313,True,Light/No_Promo_User,651,0.0770507454975202,1068.725745850305,9,Low Risk - High Value,2149
1528,0,0.4902767973443575,-0.038897714338419466,True,Light/No_Promo_User,651,0.0760284480708447,762.145651728359,9,Low Risk - High Value,2179
1529,1,0.5324006157566661,0.12978433033586437,True,Heavy_Promo_User,651,0.1102214784161024,645.2737376529709,4,Low Risk - High Value,987
153,1,0.3059285206980831,-0.8192234691398602,True,Heavy_Promo_User,651,0.1734430641289244,116.96365209396488,2,High Risk - Low Value,385
1530,0,0.20334570819700448,-1.365513296202503,True,Light/No_Promo_User,651,0.1199346550885245,69.917073196631,4,Low Risk - Low Value,815
1531,0,0.2152825233192653,-1.293372523230549,True,Light/No_Promo_User,651,0.0968477736756952,125.65822199690896,6,Low Risk - Low Value,1382
1532,1,0.150271632748572,-1.7324721890608428,True,Heavy_Promo_User,651,0.1110045110227688,127.3378960614438,4,Low Risk - Low Value,963
1533,1,0.14924841025732924,-1.7405080813421663,True,Heavy_Promo_User,651,0.0601451748963175,30.12606716474082,10,Low Risk - Low Value,2401
1534,1,0.3529495013530902,-0.6060993508711322,True,Heavy_Promo_User,651,0.0840944404141899,613.1484686808401,8,Low Risk - High Value,1941
1535,0,0.2855498390295496,-0.9170966598317664,True,Light/No_Promo_User,651,0.0878906472577374,992.2547589075356,8,Low Risk - High Value,1786
1536,1,0.464380767328798,-0.14271868687359618,True,Heavy_Promo_User,651,0.1062058882397413,510.2479193091996,5,Low Risk - High Value,1082
1537,0,0.3121135212049537,-0.7902568509196762,True,Light/No_Promo_User,651,0.0950582026377925,163.33279363637803,6,Low Risk - Low Value,1449
1538,1,0.20799848325637,-1.3370325192548849,True,Heavy_Promo_User,651,0.2938352589883612,22.261732972940543,1,High Risk - Low Value,39
1539,0,0.05756730946651885,-2.7955096382885865,False,Light/No_Promo_User,651,0.0905765740412282,21.860122735737114,7,Low Risk - Low Value,1666
154,0,0.2545130542209759,-1.0746854950851332,True,Light/No_Promo_User,651,0.1250617252536348,133.44959959844954,3,High Risk - Low Value,747
1540,0,0.37738911708936734,-0.5006449416565917,True,Light/No_Promo_User,651,0.0977544228244671,296.5464282073791,6,Low Risk - High Value,1343
1541,1,0.7755888373787956,1.2401426143125054,True,Heavy_Promo_User,651,0.101618947022565,631.1769703172058,5,Low Risk - High Value,1225
1542,0,0.17321665705681985,-1.5629995173010314,True,Light/No_Promo_User,651,0.1268622620546244,165.09183340511674,3,High Risk - Low Value,723
1543,0,0.25490225011550477,-1.0726352788839848,True,Light/No_Promo_User,651,0.0916588762171926,233.9968909630141,7,Low Risk - Low Value,1612
1544,0,0.3880420476451481,-0.4555498708783799,True,Light/No_Promo_User,651,0.2902796729786409,92.20565760138813,1,High Risk - Low Value,64
1545,0,0.29185522527677576,-0.8863906813917974,True,Light/No_Promo_User,651,0.1192420210565241,281.5947699740879,4,Low Risk - Low Value,826
1546,1,0.5266588554472527,0.10673664144639154,True,Heavy_Promo_User,651,0.1035497136057698,399.2902052733897,5,Low Risk - High Value,1160
1547,0,0.04659646213992355,-3.0185136350409625,False,Light/No_Promo_User,651,0.080470726868204,173.90904247527078,9,Low Risk - Low Value,2042
1548,0,0.36875875707691635,-0.5375454525190019,True,Light/No_Promo_User,651,0.0770440962759342,449.6394037680569,9,Low Risk - High Value,2150
1549,1,0.229144868364187,-1.2131460427144536,True,Heavy_Promo_User,651,0.0972784143150079,146.23294039487774,6,Low Risk - Low Value,1366
155,1,0.5023051067138035,0.009220492179906217,True,Heavy_Promo_User,651,0.0745022196621912,67.97029614952397,9,Low Risk - Low Value,2223
1550,0,0.022615988815023684,-3.766222500353891,False,Light/No_Promo_User,651,0.0914190681982872,303.17816514375926,7,Low Risk - High Value,1624
1551,0,0.3129902158227119,-0.786176603310061,True,Light/No_Promo_User,651,0.2430585096246168,36.90115851732868,1,High Risk - Low Value,233
1552,1,0.2665051814581928,-1.0124268475019824,True,Heavy_Promo_User,651,0.0992967072139581,132.53149270247175,6,Low Risk - Low Value,1305
1553,0,0.06786311966677719,-2.61998694081152,False,Light/No_Promo_User,651,0.0911845060229399,50.60684601433241,7,Low Risk - Low Value,1636
1554,1,0.1502530950237589,-1.7326173739309625,True,Heavy_Promo_User,651,0.2952458834054648,45.25862972028037,1,High Risk - Low Value,35
1555,1,0.219031036457497,-1.2713219709085384,True,Heavy_Promo_User,651,0.0888511149039045,111.48861435361478,7,Low Risk - Low Value,1744
1556,1,0.4632027728611997,-0.1474555075493175,True,Heavy_Promo_User,651,0.1056348234618725,292.3258853246858,5,Low Risk - High Value,1100
1557,0,0.459004942384518,-0.1643491654338571,True,Light/No_Promo_User,651,0.1040887647347457,347.8725441656894,5,Low Risk - High Value,1141
1558,0,0.23703922459244414,-1.1689809895347383,True,Light/No_Promo_User,651,0.0898921782906139,304.63916580226254,7,Low Risk - High Value,1691
1559,0,0.2444091594870261,-1.1286563093784698,True,Light/No_Promo_User,651,0.0683411605211706,240.00062591635495,10,Low Risk - Low Value,2329
156,0,0.08334193977527983,-2.397782611937911,False,Light/No_Promo_User,651,0.0944878530400991,360.8978537978065,6,Low Risk - High Value,1477
1560,0,0.277448781638559,-0.957151962460272,True,Light/No_Promo_User,651,0.1035280864905045,144.92549779870782,5,Low Risk - Low Value,1161
1561,0,0.16012712895011066,-1.6572824807159197,True,Light/No_Promo_User,651,0.085989744624079,44.866799128114216,8,Low Risk - Low Value,1870
1562,0,0.35723136446212916,-0.5874011875798895,True,Light/No_Promo_User,651,0.2386790515187065,79.87048749454186,1,High Risk - Low Value,243
1563,0,0.44239146197895574,-0.23146202072082644,True,Light/No_Promo_User,651,0.0928504187562183,469.3202723595832,7,Low Risk - High Value,1548
1564,0,0.12896641833256553,-1.9101284839421793,True,Light/No_Promo_User,651,0.0827781746256432,19.93018340621096,8,Low Risk - Low Value,1974
1565,0,0.16973471910525909,-1.587508522872023,True,Light/No_Promo_User,651,0.054875993118902,52.26048457882919,10,Low Risk - Low Value,2443
1566,0,0.30152255673515427,-0.8400580566579995,True,Light/No_Promo_User,651,0.0855457524994654,1124.576672409739,8,Low Risk - High Value,1886
1567,0,0.2825338085711372,-0.9319276067799634,True,Light/No_Promo_User,651,0.1151091403583701,155.46846408796495,4,Low Risk - Low Value,902
1568,1,0.6015822833340505,0.41206232869198245,True,Heavy_Promo_User,651,0.0885037628831526,459.2529904733059,8,Low Risk - High Value,1757
1569,0,0.14868849445857216,-1.744924631772597,True,Light/No_Promo_User,651,0.1113477934983652,121.65992093699248,4,Low Risk - Low Value,957
157,0,0.21251535175163486,-1.3098296469298436,True,Light/No_Promo_User,651,0.2248611526571792,170.48577507138032,2,High Risk - Low Value,288
1570,0,0.3849946870077972,-0.4684013725680976,True,Light/No_Promo_User,651,0.0974896278748062,185.401479254086,6,Low Risk - Low Value,1358
1571,0,0.14704248662833666,-1.7579881680754676,True,Light/No_Promo_User,651,0.1552811344439608,48.17540630212444,2,High Risk - Low Value,498
1572,1,0.4000873945448293,-0.40510097742695006,True,Heavy_Promo_User,651,0.0619940008539679,184.30142142858332,10,Low Risk - Low Value,2379
1573,0,0.10446383059000709,-2.1485817181333204,True,Light/No_Promo_User,651,0.2018270475694941,48.02774447288498,2,High Risk - Low Value,340
1574,1,0.9135692483325413,2.358015643892204,True,Heavy_Promo_User,651,0.1498007699431373,112.84759952642628,3,High Risk - Low Value,549
1575,0,0.3571947111868347,-0.5875608190186927,True,Light/No_Promo_User,651,0.0989565409493563,155.63914805568868,6,Low Risk - Low Value,1315
1576,0,0.25009213215433745,-1.098120977522498,True,Light/No_Promo_User,651,0.0563974873944633,30.085353720899853,10,Low Risk - Low Value,2425
1577,0,0.48199971118586127,-0.07203228496461712,True,Light/No_Promo_User,651,0.1011316305367749,393.57998647128943,5,Low Risk - High Value,1237
1578,0,0.46978268953638797,-0.12101671716072619,True,Light/No_Promo_User,651,0.0775958689731133,300.0057264090454,9,Low Risk - High Value,2134
1579,0,0.12283608173728798,-1.9658430850692286,True,Light/No_Promo_User,651,0.1022264092547056,714.3935107794556,5,Low Risk - High Value,1206
158,1,0.2836403997173493,-0.9264750382378582,True,Heavy_Promo_User,651,0.1025297122942373,138.02490439615218,5,Low Risk - Low Value,1199
1580,0,0.13682929152138656,-1.8418783781477341,True,Light/No_Promo_User,651,0.089609105697286,198.0994043756177,7,Low Risk - Low Value,1705
1581,1,0.6199064336061199,0.48915110334825873,True,Heavy_Promo_User,651,0.1423471859716468,92.97810868577528,3,High Risk - Low Value,593
1582,0,0.40719282937603635,-0.3755823146090642,True,Light/No_Promo_User,651,0.1796305889561665,236.7469229800885,2,High Risk - Low Value,379
1583,0,0.1463695876049171,-1.7633634827362537,True,Light/No_Promo_User,651,0.2430432581361362,34.573659238143286,1,High Risk - Low Value,234
1584,0,0.15016836378760653,-1.7332811649219608,True,Light/No_Promo_User,651,0.0867211655463725,521.798580780337,8,Low Risk - High Value,1841
1585,0,0.5590874123180521,0.2374591916654126,True,Light/No_Promo_User,651,0.0776542476977477,886.2745212844895,9,Low Risk - High Value,2129
1586,0,0.28430717826081603,-0.9231957877548382,True,Light/No_Promo_User,651,0.1140786998266955,176.66043774528188,4,Low Risk - Low Value,914
1587,1,0.18073341650978964,-1.5113864210440666,True,Heavy_Promo_User,651,0.0886296580400303,73.40410145954417,8,Low Risk - Low Value,1751
1588,0,0.28266455471434,-0.9312827012142666,True,Light/No_Promo_User,651,0.0831037517456308,474.5060795518673,8,Low Risk - High Value,1965
1589,1,0.17047908973478765,-1.58223566923822,True,Heavy_Promo_User,651,0.0925566964713978,19.93916021077327,7,Low Risk - Low Value,1560
159,0,0.4233395025673155,-0.3090792370008784,True,Light/No_Promo_User,651,0.1137734725607633,240.01759122922152,4,Low Risk - Low Value,921
1590,1,0.36768521707077473,-0.5421601606832666,True,Heavy_Promo_User,651,0.1032527885177072,576.341552606009,5,Low Risk - High Value,1172
1591,1,0.5750629095349027,0.3025383071665815,True,Heavy_Promo_User,651,0.0945183954527881,573.8245392331547,6,Low Risk - High Value,1474
1592,1,0.3364098185803722,-0.6793346473834248,True,Heavy_Promo_User,651,0.0815509375463226,140.5583746774162,9,Low Risk - Low Value,2006
1593,1,0.3918301130814766,-0.4396259013539496,True,Heavy_Promo_User,651,0.1557617750316559,154.30988422970714,2,High Risk - Low Value,489
1594,0,0.24356805167672407,-1.13321619674904,True,Light/No_Promo_User,651,0.1042416707979141,323.12253068269604,5,Low Risk - High Value,1137
1595,0,0.43385818927197833,-0.2661268679349398,True,Light/No_Promo_User,651,0.0949464627839422,327.02737307082225,6,Low Risk - High Value,1452
1596,0,0.6290713096209941,0.5282347851893999,True,Light/No_Promo_User,651,0.0443872224341418,365.633055640089,10,Low Risk - High Value,2499
1597,0,0.16880281910001996,-1.5941357653248382,True,Light/No_Promo_User,651,0.156259750786873,95.7534147413795,2,High Risk - Low Value,483
1598,0,0.20387943242987433,-1.362221839547174,True,Light/No_Promo_User,651,0.0976197764162457,1157.782529628226,6,Low Risk - High Value,1350
1599,0,0.3561230993557673,-0.5922311039757836,True,Light/No_Promo_User,651,0.1050691242744762,485.5979607625022,5,Low Risk - High Value,1118
16,0,0.2523993547912417,-1.0858563642519221,True,Light/No_Promo_User,651,0.0831669734304621,66.10078915910303,8,Low Risk - Low Value,1964
160,0,0.25347708212593034,-1.0801529038125997,True,Light/No_Promo_User,651,0.0818861201029938,151.01454545820707,8,Low Risk - Low Value,1995
1600,0,0.17928799391813524,-1.5211788460927096,True,Light/No_Promo_User,651,0.1594448567509881,66.2944875048916,2,High Risk - Low Value,448
1601,0,0.5419731026969963,0.1682884640623374,True,Light/No_Promo_User,651,0.2900185246351562,36.88175760732263,1,High Risk - Low Value,67
1602,0,0.37103482570654195,-0.5277799603536956,True,Light/No_Promo_User,651,0.0744523430637897,489.6661788540057,9,Low Risk - High Value,2226
1603,0,0.3865398185044098,-0.46188047218870215,True,Light/No_Promo_User,651,0.2358961183346207,64.16710194809248,1,High Risk - Low Value,250
1604,0,0.20970821642699536,-1.3266851046073114,True,Light/No_Promo_User,651,0.0976590228460997,103.00903178136647,6,Low Risk - Low Value,1347
1605,1,0.21185034777337977,-1.3138078671464701,True,Heavy_Promo_User,651,0.0789832228609027,63.20199001851354,9,Low Risk - Low Value,2084
1606,0,0.3225773459081913,-0.7419524427804307,True,Light/No_Promo_User,651,0.0892534063766256,152.22051224259565,7,Low Risk - Low Value,1722
1607,1,0.21777318579572363,-1.2786906531960838,True,Heavy_Promo_User,651,0.1062706781594268,268.0201422439553,5,Low Risk - Low Value,1080
1608,1,0.44312131191407383,-0.22850384667879237,True,Heavy_Promo_User,651,0.0717188007193415,160.97416676997227,10,Low Risk - Low Value,2289
1609,1,0.7571199873533556,1.1369541983695663,True,Heavy_Promo_User,651,0.0735246279813938,1073.1469307827472,10,Low Risk - High Value,2250
161,0,0.2020688485029031,-1.3734138439051453,True,Light/No_Promo_User,651,0.0906681685987002,532.9304088914968,7,Low Risk - High Value,1663
1610,1,0.11438505976812872,-2.0467117774478507,True,Heavy_Promo_User,651,0.2884138212457131,41.39698767187847,1,High Risk - Low Value,76
1611,0,0.1439847785767815,-1.7825805683591156,True,Light/No_Promo_User,651,0.0575908715701858,44.4776284502633,10,Low Risk - Low Value,2415
1612,1,0.5739683939133012,0.29806079572572786,True,Heavy_Promo_User,651,0.0765518891161668,585.5487718141245,9,Low Risk - High Value,2162
1613,0,0.34687918490228514,-0.6327855786156698,True,Light/No_Promo_User,651,0.0769700976381622,543.8032264030167,9,Low Risk - High Value,2153
1614,0,0.15947366437233035,-1.662149490705691,True,Light/No_Promo_User,651,0.16743971922798,54.528265750392734,2,High Risk - Low Value,403
1615,0,0.24133654758513118,-1.1453658475057957,True,Light/No_Promo_User,651,0.1308544870411933,41.214326140540926,3,High Risk - Low Value,674
1616,0,0.30301352551579347,-0.8329885620620352,True,Light/No_Promo_User,651,0.1471547014136504,117.69347378647149,3,High Risk - Low Value,566
1617,0,0.2828876417231929,-0.9301827413322721,True,Light/No_Promo_User,651,0.0776069930084595,292.0502071052913,9,Low Risk - Low Value,2133
1618,1,0.6026923242070091,0.41669584220445777,True,Heavy_Promo_User,651,0.1637789073430009,306.49963262098515,2,High Risk - High Value,416
1619,0,0.24672532083413976,-1.1161542846240178,True,Light/No_Promo_User,651,0.1298294037240788,236.63047959137893,3,High Risk - Low Value,687
162,0,0.3394938697490341,-0.665550515015265,True,Light/No_Promo_User,651,0.0753137412408635,293.2627460513395,9,Low Risk - High Value,2196
1620,1,0.27576164541064024,-0.9655836682389912,True,Heavy_Promo_User,651,0.1081920055610126,849.7898784030084,5,Low Risk - High Value,1025
1621,1,0.4136055864009656,-0.34907979404725115,True,Heavy_Promo_User,651,0.079433258628068,352.24077977334633,9,Low Risk - High Value,2071
1622,0,0.39489785570194297,-0.4267701390300616,True,Light/No_Promo_User,651,0.0912029198788204,306.08134647928387,7,Low Risk - High Value,1633
1623,0,0.2617501598430207,-1.0368918436868693,True,Light/No_Promo_User,651,0.095450158684181,531.2963015991959,6,Low Risk - High Value,1437
1624,0,0.22210926825440688,-1.253416606560838,True,Light/No_Promo_User,651,0.0934565379335032,107.81788479881172,7,Low Risk - Low Value,1519
1625,0,0.1612945285153343,-1.6486275343514456,True,Light/No_Promo_User,651,0.1583544146940823,59.77168610404534,2,High Risk - Low Value,457
1626,0,0.004912124985680896,-5.311124414367485,False,Light/No_Promo_User,651,0.2583599928458386,48.06315698802778,1,High Risk - Low Value,179
1627,0,0.309483668659345,-0.8025343001599956,True,Light/No_Promo_User,651,0.1130917743602916,235.4853096415009,4,Low Risk - Low Value,935
1628,0,0.16190280764438986,-1.6441378727117737,True,Light/No_Promo_User,651,0.291242768323873,77.67756414978679,1,High Risk - Low Value,58
1629,0,0.15134553313907964,-1.7240865935033833,True,Light/No_Promo_User,651,0.0808357711795159,158.0949156649765,9,Low Risk - Low Value,2026
163,0,0.12543997305954807,-1.9418935917098394,True,Light/No_Promo_User,651,0.2420235640743624,22.53201010426629,1,High Risk - Low Value,236
1630,1,0.41188212729983126,-0.3561901819556029,True,Heavy_Promo_User,651,0.0970763454114431,889.092625449532,6,Low Risk - High Value,1375
1631,0,0.4298612335212777,-0.2824173372987019,True,Light/No_Promo_User,651,0.0953573019410957,1019.5977663438696,6,Low Risk - High Value,1438
1632,0,0.31045812892828734,-0.7979783802991725,True,Light/No_Promo_User,651,0.2401438086819171,73.82873813463888,1,High Risk - Low Value,240
1633,1,0.576308218521172,0.3076363587639145,True,Heavy_Promo_User,651,0.0741448865009404,895.1438295736973,9,Low Risk - High Value,2233
1634,1,0.7116858963925431,0.9035861339728486,True,Heavy_Promo_User,651,0.0829732232888476,442.3630433227699,8,Low Risk - High Value,1971
1635,0,0.11632073479858206,-2.0277428438219505,True,Light/No_Promo_User,651,0.0968429460823333,30.70516654679553,6,Low Risk - Low Value,1383
1636,0,0.05080340083695128,-2.927652643756731,False,Light/No_Promo_User,651,0.0607656113701119,98.1424215863848,10,Low Risk - Low Value,2391
1637,0,0.17783922900830235,-1.5310560267443458,True,Light/No_Promo_User,651,0.1166937978722708,78.75494234993211,4,Low Risk - Low Value,876
1638,0,0.22073796382151337,-1.2613710504052729,True,Light/No_Promo_User,651,0.1152547083732417,50.44204943169748,4,Low Risk - Low Value,900
1639,0,0.2535782863412485,-1.0796181430781213,True,Light/No_Promo_User,651,0.0968996601981757,209.09307577111065,6,Low Risk - Low Value,1380
164,1,0.5758186902969414,0.30563185630022777,True,Heavy_Promo_User,651,0.0835493854588334,426.5661546413719,8,Low Risk - High Value,1958
1640,0,0.2409146389017034,-1.147671560967017,True,Light/No_Promo_User,651,0.1277860272316978,379.77975015353377,3,High Risk - High Value,709
1641,0,0.15907241750867943,-1.6651459928949555,True,Light/No_Promo_User,651,0.0796472615181111,61.52376517440854,9,Low Risk - Low Value,2066
1642,0,0.22805847033649884,-1.219306763457252,True,Light/No_Promo_User,651,0.1048162509851702,200.70054228732175,5,Low Risk - Low Value,1124
1643,0,0.3018361111190156,-0.8385696813676485,True,Light/No_Promo_User,651,0.0809610195393849,181.94021483947117,9,Low Risk - Low Value,2019
1644,0,0.08337640837419147,-2.39733151379734,False,Light/No_Promo_User,651,0.0519150193145264,63.8702205157921,10,Low Risk - Low Value,2473
1645,0,0.16994266313483178,-1.5860336744825672,True,Light/No_Promo_User,651,0.2517792614218182,43.24747152120867,1,High Risk - Low Value,206
1646,0,0.166723641108289,-1.609027752533384,True,Light/No_Promo_User,651,0.2902036501188391,25.059739058135563,1,High Risk - Low Value,65
1647,0,0.07043384928513516,-2.580044011373072,False,Light/No_Promo_User,651,0.0874154506114179,26.49502296883618,8,Low Risk - Low Value,1811
1648,1,0.5966111121968685,0.3913644189894339,True,Heavy_Promo_User,651,0.0760455325657847,481.4057187187438,9,Low Risk - High Value,2177
1649,0,0.31526573953887155,-0.7756149212969717,True,Light/No_Promo_User,651,0.1520674721038141,122.97507909970716,3,High Risk - Low Value,526
165,1,0.26548773225524863,-1.0176380642261251,True,Heavy_Promo_User,651,0.0976232180208749,186.9005104601595,6,Low Risk - Low Value,1349
1650,0,0.3181472527242609,-0.7622993869626274,True,Light/No_Promo_User,651,0.0921853734428709,215.8156653837087,7,Low Risk - Low Value,1584
1651,1,0.27945285203612397,-0.9471772595846191,True,Heavy_Promo_User,651,0.1110559442859852,184.4906581230129,4,Low Risk - Low Value,961
1652,0,0.20008898692305338,-1.3857382856179405,True,Light/No_Promo_User,651,0.1155882040956435,67.34505815922803,4,Low Risk - Low Value,893
1653,0,0.4007053909450597,-0.4025268406505469,True,Light/No_Promo_User,651,0.1053819019261615,1219.163050577038,5,Low Risk - High Value,1105
1654,1,0.21259944212115153,-1.3093272451899043,True,Heavy_Promo_User,651,0.0945748082403252,52.26719459286876,6,Low Risk - Low Value,1472
1655,0,0.07114835553155958,-2.569181820699656,False,Light/No_Promo_User,651,0.2155423701852122,30.59257495970216,2,High Risk - Low Value,313
1656,0,0.14154616792334893,-1.8025069625180035,True,Light/No_Promo_User,651,0.0603205269556961,86.38627449393877,10,Low Risk - Low Value,2400
1657,0,0.16660106436210848,-1.6099103234147014,True,Light/No_Promo_User,651,0.0971512063683649,73.5939894149596,6,Low Risk - Low Value,1374
1658,0,0.25493853219714036,-1.0724442562001044,True,Light/No_Promo_User,651,0.0752849405709045,221.8753912610247,9,Low Risk - Low Value,2197
1659,0,0.23205884210655645,-1.1967221436088122,True,Light/No_Promo_User,651,0.2261754201173691,111.75267301380298,2,High Risk - Low Value,280
166,0,0.2955088427829072,-0.8687770181897884,True,Light/No_Promo_User,651,0.1002328148024965,260.2407499727676,6,Low Risk - Low Value,1269
1660,0,0.28201907010291805,-0.9344683155334665,True,Light/No_Promo_User,651,0.1149642938888245,168.9377383232234,4,Low Risk - Low Value,904
1661,1,0.22350523102312958,-1.2453550870925811,True,Heavy_Promo_User,651,0.1436065410099489,105.48151661517552,3,High Risk - Low Value,587
1662,0,0.8681107274481488,1.8843565464535268,True,Light/No_Promo_User,651,0.1618155901407814,464.9956479316799,2,High Risk - High Value,426
1663,0,0.14271024267338298,-1.7929596684421023,True,Light/No_Promo_User,651,0.0867951389228863,89.04796928203643,8,Low Risk - Low Value,1837
1664,1,0.27097518683995,-0.9896805134744947,True,Heavy_Promo_User,651,0.0507960369787307,299.970606223985,10,Low Risk - Low Value,2481
